m,p,Lambda,rescale,model,terms,coeffs,sparsity,loss,R2,rel_L2,cond_G,coeff_err
"[22, 38]","[10, 8]",0.03359818286283781,True,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.49169592765466247, -0.9945618710008952, -0.9981149609399373]",3,0.29395935934025264,0.9814619580204954,0.13613676776832134,39.1130395442569,0.016608144690675064
"[22, 38]","[10, 8]",0.05455594781168514,True,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.49169592765466247, -0.9945618710008952, -0.9981149609399373]",3,0.29395935934025264,0.9814619580204954,0.13613676776832134,39.1130395442569,0.016608144690675064
"[22, 38]","[10, 8]",0.08858667904100823,True,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.49169592765466247, -0.9945618710008952, -0.9981149609399373]",3,0.29395935934025264,0.9814619580204954,0.13613676776832134,39.1130395442569,0.016608144690675064
"[22, 38]","[10, 8]",0.14384498882876628,True,u_{t} = + 0.02(u)_{xxxx},['(u)_{xxxx}'],[0.01606475924432009],1,1.089937294653308,0.0016477955939588895,0.9990457924913475,39.1130395442569,1.0160647592443202
"[22, 38]","[10, 8]",0.23357214690901212,True,u_{t} = + 0.02(u)_{xxxx},['(u)_{xxxx}'],[0.01606475924432009],1,1.089937294653308,0.0016477955939588895,0.9990457924913475,39.1130395442569,1.0160647592443202
"[22, 38]","[10, 8]",0.3792690190732246,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544659945e-05, 0.0001114594368297355, -7.788990910614744e-05, 0.0027232180723279304, -0.49413666853394, -0.9918924586035445, 0.008701267225897463, 0.006362753424528515, -0.008161651952795366, -0.9946712429395915, 0.010888788524313246]",11,1.0,0.981904719443703,0.13450120183134673,39.1130395442569,0.011726662932119991
"[22, 38]","[10, 8]",0.615848211066026,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544659945e-05, 0.0001114594368297355, -7.788990910614744e-05, 0.0027232180723279304, -0.49413666853394, -0.9918924586035445, 0.008701267225897463, 0.006362753424528515, -0.008161651952795366, -0.9946712429395915, 0.010888788524313246]",11,1.0,0.981904719443703,0.13450120183134673,39.1130395442569,0.011726662932119991
"[22, 38]","[10, 8]",1.0,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544659945e-05, 0.0001114594368297355, -7.788990910614744e-05, 0.0027232180723279304, -0.49413666853394, -0.9918924586035445, 0.008701267225897463, 0.006362753424528515, -0.008161651952795366, -0.9946712429395915, 0.010888788524313246]",11,1.0,0.981904719443703,0.13450120183134673,39.1130395442569,0.011726662932119991
"[22, 38]","[10, 8]",0.0001,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.0001623776739188721,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.00026366508987303583,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.00042813323987193956,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.0006951927961775606,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.0011288378916846883,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.0018329807108324356,False,u_{t} = + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.00276755815523476, -0.4939833969726428, -0.992279806224949, 0.00901028395622827, 0.006467650018576037, -0.007884827670991116, -0.9950041172587342, 0.011137875307120414]",8,0.7286992001762432,0.9819027209100146,0.13450862912048203,96.94290340809417,0.012033206054714363
"[22, 38]","[10, 8]",0.002976351441631319,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.00(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4938944263911042, -0.9921841282578234, 0.013319373256547485, 0.0034786020888757435, -0.007773001105586157, -0.9949027300254504, 0.013860757075812758]",7,0.6414966798464107,0.9818788412292858,0.1345973431260747,96.94290340809417,0.012211147217791596
"[22, 38]","[10, 8]",0.004832930238571752,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.493904264672569, -0.9922576471440692, 0.008855388674724587, -0.007686630221352002, -0.9949818401586423, 0.0098127292773615]",6,0.5542664144997624,0.9818284552840384,0.1347843374230427,96.94290340809417,0.012191470654862036
"[22, 38]","[10, 8]",0.007847599703514606,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} - 1.00(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.49181632059762687, -0.9949315953176917, 0.008840106948645478, -0.9985566785041918, 0.00984743051513653]",5,0.466555343562826,0.9817630544949939,0.1350266691820954,96.94290340809417,0.016367358804746268
"[22, 38]","[10, 8]",0.012742749857031334,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.0206913808111479,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.03359818286283781,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.05455594781168514,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.08858667904100823,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.14384498882876628,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.491695927654662, -0.994561871000894, -0.9981149609399353]",3,0.29395935934025175,0.9814619580204954,0.13613676776832143,96.94290340809417,0.016608144690675952
"[22, 38]","[10, 8]",0.23357214690901212,False,u_{t} = - 0.09(u^2)_{x} + 0.12(u)_{xxxx},"['(u^2)_{x}', '(u)_{xxxx}']","[-0.08897568274721415, 0.12232552003046342]",2,1.0915489875870488,0.1690550696281521,0.9114432348649497,96.94290340809417,1.1223255200304634
"[22, 38]","[10, 8]",0.3792690190732246,False,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544669687e-05, 0.00011145943682974164, -7.788990910627314e-05, 0.002723218072327355, -0.4941366685339403, -0.9918924586035466, 0.008701267225897468, 0.0063627534245277, -0.008161651952794837, -0.9946712429395934, 0.010888788524313395]",11,1.0,0.981904719443703,0.13450120183134692,96.94290340809417,0.011726662932119436
"[22, 38]","[10, 8]",0.615848211066026,False,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544669687e-05, 0.00011145943682974164, -7.788990910627314e-05, 0.002723218072327355, -0.4941366685339403, -0.9918924586035466, 0.008701267225897468, 0.0063627534245277, -0.008161651952794837, -0.9946712429395934, 0.010888788524313395]",11,1.0,0.981904719443703,0.13450120183134692,96.94290340809417,0.011726662932119436
"[22, 38]","[10, 8]",1.0,False,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.49(u^2)_{x} - 0.99(u)_{xx} + 0.01(u^2)_{xx} + 0.01(u)_{xxx} - 0.01(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.01(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[9.923791544669687e-05, 0.00011145943682974164, -7.788990910627314e-05, 0.002723218072327355, -0.4941366685339403, -0.9918924586035466, 0.008701267225897468, 0.0063627534245277, -0.008161651952794837, -0.9946712429395934, 0.010888788524313395]",11,1.0,0.981904719443703,0.13450120183134692,96.94290340809417,0.011726662932119436
"[27, 45]","[9, 8]",0.0001,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.084698516504534e-05, 0.0008095501664706897, -6.480761409140401e-06, 0.0008820455141581305, -0.49900904307284377, -0.9818093483703543, 0.020281588595016938, 0.004603928521795417, -0.03739467890935416, -0.9931936386142945, 0.031227699366981027]",11,1.0,0.9837256614415729,0.12750056446411442,53.43370042791504,0.018190651629645727
"[27, 45]","[9, 8]",0.0001623776739188721,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.084698516504534e-05, 0.0008095501664706897, -6.480761409140401e-06, 0.0008820455141581305, -0.49900904307284377, -0.9818093483703543, 0.020281588595016938, 0.004603928521795417, -0.03739467890935416, -0.9931936386142945, 0.031227699366981027]",11,1.0,0.9837256614415729,0.12750056446411442,53.43370042791504,0.018190651629645727
"[27, 45]","[9, 8]",0.00026366508987303583,True,u_{t} = + 0.00(1) + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[2.1809613823302998e-05, 0.0008065948205203439, 0.0008825490142713954, -0.4990018387148937, -0.9818241062314148, 0.020339906781777925, 0.0046134111599793045, -0.037371407980980584, -0.9932058198306544, 0.03131061899836042]",10,0.9092318049391888,0.983725641891092,0.12750064104776804,53.43370042791504,0.018175893768585194
"[27, 45]","[9, 8]",0.00042813323987193956,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.0006951927961775606,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.0011288378916846883,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.0018329807108324356,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.002976351441631319,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.004832930238571752,True,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976209924, 0.0009051736624802874, -0.49900733024813193, -0.9818889927337273, 0.02024505105935984, 0.004650072559065133, -0.037357067339427785, -0.9932766456497006, 0.031132274336556753]",9,0.819068176159788,0.9837248877295058,0.12750359523407398,53.43370042791504,0.018111007266272683
"[27, 45]","[9, 8]",0.007847599703514606,True,u_{t} = + 0.00(u) - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007917574593543142, -0.4989417806640389, -0.9818947949683817, 0.0222163784201361, 0.003124242500873496, -0.03719528901206779, -0.9932666996496214, 0.034418300476214816]",8,0.7290126901996878,0.9837226798987999,0.1275122433097857,53.43370042791504,0.018105205031618277
"[27, 45]","[9, 8]",0.012742749857031334,True,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203259, -0.9864211427777625, 0.020772788863564446, -0.031764967004361794, -0.9971862019701703, 0.037221076751418385]",6,0.5531787500323312,0.9836669032271776,0.12773052636048926,53.43370042791504,0.013578857222237506
"[27, 45]","[9, 8]",0.0206913808111479,True,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203259, -0.9864211427777625, 0.020772788863564446, -0.031764967004361794, -0.9971862019701703, 0.037221076751418385]",6,0.5531787500323312,0.9836669032271776,0.12773052636048926,53.43370042791504,0.013578857222237506
"[27, 45]","[9, 8]",0.03359818286283781,True,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203259, -0.9864211427777625, 0.020772788863564446, -0.031764967004361794, -0.9971862019701703, 0.037221076751418385]",6,0.5531787500323312,0.9836669032271776,0.12773052636048926,53.43370042791504,0.013578857222237506
"[27, 45]","[9, 8]",0.05455594781168514,True,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}']","[-0.4972446096568431, -0.9854559689068217, -0.03204559597705145, -0.9961715902520148]",4,0.3878839335662046,0.9831466362016433,0.12974891416257175,53.43370042791504,0.014544031093178256
"[27, 45]","[9, 8]",0.08858667904100823,True,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273823, -0.9914855452626914, -0.9889108385603619]",3,0.3019013654975727,0.9828874457755062,0.1307428214497221,53.43370042791504,0.01435095034523537
"[27, 45]","[9, 8]",0.14384498882876628,True,u_{t} = + 0.00(u)_{xx} + 0.03(u)_{xxxx},"['(u)_{xx}', '(u)_{xxxx}']","[0.003948858641397926, 0.032018508518149226]",2,1.18094297410248,0.0006192564483752383,0.9991390261358711,53.43370042791504,1.0320185085181492
"[27, 45]","[9, 8]",0.23357214690901212,True,u_{t} = + 0.02(u)_{xxxx},['(u)_{xxxx}'],[0.02322181432041081],1,1.0900458796739658,0.0005956480106965589,0.9991508274299621,53.43370042791504,1.0232218143204108
"[27, 45]","[9, 8]",0.3792690190732246,True,u_{t} = + 0.02(u)_{xxxx},['(u)_{xxxx}'],[0.02322181432041081],1,1.0900458796739658,0.0005956480106965589,0.9991508274299621,53.43370042791504,1.0232218143204108
